     4946        8     1006      284     3648  0
   112     2  2  2  3915
   114     2  2  2  3928
   116     2  2  2  3920
   118     2  2  2  3841
   120     2  2  2  3754
   122     2  2  2  3756
   124     2  2  2  3794
   126     2  2  2  3779
   128     2  2  2  3868
   130     2  2  2  3839
   132     2  2  2  3773
   134     2  2  2  3919
   136     2  2  2  4011
   138     2  2  2  3955
   140     2  2  2  4206
   142     2  2  2  4324
   144     2  2  2  4214
   146     2  2  2  4231
   148     2  2  2  4140
   150     2  2  2  4135
   152     2  2  2  4052
   154     2  2  2  3983
   156     2  2  2  3864
   158     2  2  2  3770
   160     2  2  2  3828
   162     2  2  2  4018
   164     2  2  2  4130
   166     2  2  2  4088
   168     2  2  2  3950
   170     2  2  2  3748
   172     2  2  2  3641
   174     2  2  2  3682
   176     2  2  2  3794
   178     2  2  2  3932
   180     2  2  2  4108
   182     2  2  2  4236
   184     2  2  2  4288
   186     2  2  2  4297
   188     2  2  2  4283
   190     2  2  2  4261
   192     2  2  2  4304
   194     2  2  2  4437
   196     2  2  2  4526
   198     2  2  2  4482
   200     2  2  2  4408
   202     2  2  2  4420
   204     2  2  2  4483
   206     2  2  2  4505
   208     2  2  2  4491
   210     2  2  2  4526
   212     2  2  2  4541
   214     2  2  2  4426
   216     2  2  2  4229
   218     2  2  2  4060
   220     2  2  2  3836
   222     2  2  2  3430
   224     2  2  2  2826
   226     2  2  2  2050
   228     2  2  2  1247
   230     2  2  2  1331
   232     2  2  2  1947
   234     2  2  2  2960
   236     2  2  2  3741
   238     2  2  2  4180
   240     2  2  2  4471
   242     2  2  2  4574
   244     2  2  2  4643
   246     2  2  2  4669
   248     2  2  2  4643
   250     2  2  2  4572
   252     2  2  2  4492
   254     2  2  2  4494
   256     2  2  2  4521
   258     2  2  2  4498
   260     2  2  2  4448
   262     2  2  2  4372
   264     2  2  2  4368
   266     2  2  2  4528
   268     2  2  2  4582
   270     2  2  2  4624
   272     2  2  2  4644
   274     2  2  2  4629
   276     2  2  2  4582
   278     2  2  2  4536
   280     2  2  2  4557
   282     2  2  2  4580
   284     2  2  2  4518
   286     2  2  2  4438
   288     2  2  2  4355
   290     2  2  2  4314
   292     2  2  2  4365
   294     2  2  2  4510
   296     2  2  2  4503
   298     2  2  2  4371
   300     2  2  2  4260
   302     2  2  2  4316
   304     2  2  2  4428
   306     2  2  2  4497
   308     2  2  2  4465
   310     2  2  2  4324
   312     2  2  2  4185
   314     2  2  2  4146
   316     2  2  2  4214
   318     2  2  2  4363
   320     2  2  2  4589
   322     2  2  2  4741
   324     2  2  2  4751
   326     2  2  2  4691
   328     2  2  2  4582
   330     2  2  2  4473
   332     2  2  2  4458
   334     2  2  2  4545
   336     2  2  2  4637
   338     2  2  2  4671
   340     2  2  2  4688
   342     2  2  2  4688
   344     2  2  2  4716
   346     2  2  2  4852
   348     2  2  2  5059
   350     2  2  2  5295
   352     2  2  2  5449
   354     2  2  2  5510
   356     2  2  2  5355
   358     2  2  2  5312
   360     2  2  2  5344
   362     2  2  2  5359
   364     2  2  2  5343
   366     2  2  2  5278
   368     2  2  2  5185
   370     2  2  2  5049
   372     2  2  2  4916
   374     2  2  2  4834
   376     2  2  2  4789
   378     2  2  2  4753
   380     2  2  2  4735
   382     2  2  2  4762
   384     2  2  2  4778
   386     2  2  2  4737
   388     2  2  2  4698
   390     2  2  2  4724
   392     2  2  2  4790
   394     2  2  2  4798
   396     2  2  2  4724
   398     2  2  2  4680
   400     2  2  2  4780
   402     2  2  2  4934
   404     2  2  2  4957
   406     2  2  2  4886
   408     2  2  2  4893
   410     2  2  2  4989
   412     2  2  2  5051
   414     2  2  2  5017
   416     2  2  2  4925
   418     2  2  2  4879
   420     2  2  2  4944
   422     2  2  2  5054
   424     2  2  2  5109
   426     2  2  2  5118
   428     2  2  2  5127
   430     2  2  2  5152
   432     2  2  2  5149
   434     2  2  2  5066
   436     2  2  2  4866
   438     2  2  2  4656
   440     2  2  2  4621
   442     2  2  2  4752
   444     2  2  2  4890
   446     2  2  2  4946
   448     2  2  2  4971
   450     2  2  2  5017
   452     2  2  2  5031
   454     2  2  2  4972
   456     2  2  2  4818
   458     2  2  2  4627
   460     2  2  2  4488
   462     2  2  2  4462
   464     2  2  2  4490
   466     2  2  2  4580
   468     2  2  2  4677
   470     2  2  2  4754
   472     2  2  2  4848
   474     2  2  2  5024
   476     2  2  2  5207
   478     2  2  2  5295
   480     2  2  2  5329
   482     2  2  2  5341
   484     2  2  2  5369
   486     2  2  2  5451
   472    20  2  2  3500
   474    20  2  2  3305
   476    20  2  2  2876
   478    20  2  2  2954
   472    22  2  2  3349
   474    22  2  2  2038
   476    22  2  2  1078
   478    22  2  2  1444
   472    24  2  2  3128
   474    24  2  2  1293
   478    24  2  2   642
   472    26  2  2  3518
   474    26  2  2  1957
   476    26  2  2   890
   478    26  2  2  1231
   476   156  2  2  1643
   478   156  2  2   963
   480   156  2  2  1097
   482   156  2  2  2047
   476   158  2  2  1187
   478   158  2  2   509
   482   158  2  2  1217
   476   160  2  2  1306
   478   160  2  2   821
   480   160  2  2   602
   482   160  2  2  1011
   476   162  2  2  1865
   478   162  2  2  1545
   480   162  2  2  1277
   482   162  2  2  1433
     0   492  2  2  4495
     2   492  2  2  4431
     4   492  2  2  4414
     6   492  2  2  4482
     8   492  2  2  4502
    10   492  2  2  4412
    12   492  2  2  4407
    14   492  2  2  4652
    16   492  2  2  4460
    18   492  2  2  4094
    20   492  2  2  4032
    22   492  2  2  4134
    24   492  2  2  4264
    26   492  2  2  4261
    28   492  2  2  4181
    30   492  2  2  4133
    32   492  2  2  4213
    34   492  2  2  4359
    36   492  2  2  4455
    38   492  2  2  4456
    40   492  2  2  4391
    42   492  2  2  4335
    44   492  2  2  4348
    46   492  2  2  4418
    48   492  2  2  4479
    50   492  2  2  4519
    52   492  2  2  4562
    54   492  2  2  4669
    56   492  2  2  4798
    58   492  2  2  4849
    60   492  2  2  4826
    62   492  2  2  4611
    64   492  2  2  4570
    66   492  2  2  4619
    68   492  2  2  4663
    70   492  2  2  4642
    72   492  2  2  4574
    74   492  2  2  4700
    76   492  2  2  4870
    78   492  2  2  4930
    80   492  2  2  4868
    82   492  2  2  4748
    84   492  2  2  4659
    86   492  2  2  4611
    88   492  2  2  4570
    90   492  2  2  4545
    92   492  2  2  4600
    94   492  2  2  4707
    96   492  2  2  4792
    98   492  2  2  4878
   100   492  2  2  4971
   102   492  2  2  4978
   104   492  2  2  4984
   106   492  2  2  5077
   108   492  2  2  5088
   110   492  2  2  5058
   112   492  2  2  4988
   114   492  2  2  4922
   116   492  2  2  4924
   118   492  2  2  4969
   120   492  2  2  5017
   122   492  2  2  5054
   124   492  2  2  5084
   126   492  2  2  5071
   128   492  2  2  5011
   130   492  2  2  4967
   132   492  2  2  5010
   134   492  2  2  5093
   136   492  2  2  5157
   138   492  2  2  5183
   140   492  2  2  5145
   142   492  2  2  5080
   144   492  2  2  5084
   146   492  2  2  5075
   148   492  2  2  4920
   150   492  2  2  4631
   152   492  2  2  4566
   154   492  2  2  4674
   156   492  2  2  4905
   158   492  2  2  5096
   160   492  2  2  5227
   162   492  2  2  5266
   164   492  2  2  5211
   166   492  2  2  5075
   168   492  2  2  4911
   170   492  2  2  4722
   172   492  2  2  4681
   174   492  2  2  4680
   176   492  2  2  4618
   178   492  2  2  4492
   180   492  2  2  4407
   182   492  2  2  4621
   184   492  2  2  4956
   186   492  2  2  5192
   188   492  2  2  5192
   190   492  2  2  5105
   192   492  2  2  5111
   194   492  2  2  5156
   196   492  2  2  5166
   198   492  2  2  5134
   200   492  2  2  5130
   202   492  2  2  5110
   204   492  2  2  5079
   206   492  2  2  5081
   208   492  2  2  5118
   210   492  2  2  5154
   212   492  2  2  5151
   214   492  2  2  5146
   216   492  2  2  5150
   218   492  2  2  5130
   220   492  2  2  5068
   222   492  2  2  5012
   224   492  2  2  4999
   226   492  2  2  5020
   228   492  2  2  5060
   230   492  2  2  5107
   232   492  2  2  5118
   234   492  2  2  5078
   236   492  2  2  5039
   238   492  2  2  5059
   240   492  2  2  5111
   242   492  2  2  5101
   244   492  2  2  5051
   246   492  2  2  5020
   248   492  2  2  5015
   250   492  2  2  5029
   252   492  2  2  5070
   254   492  2  2  5131
   256   492  2  2  5185
   258   492  2  2  5189
   260   492  2  2  5173
   262   492  2  2  5170
   264   492  2  2  5168
   266   492  2  2  5140
   268   492  2  2  5104
   270   492  2  2  5078
   272   492  2  2  5077
   274   492  2  2  5091
   276   492  2  2  5102
   278   492  2  2  5103
   280   492  2  2  5109
   282   492  2  2  5126
   284   492  2  2  5148
   286   492  2  2  5161
   288   492  2  2  5164
   290   492  2  2  5162
   292   492  2  2  5153
   294   492  2  2  5138
   296   492  2  2  5129
   298   492  2  2  5135
   300   492  2  2  5153
   302   492  2  2  5156
   304   492  2  2  5145
   306   492  2  2  5147
   308   492  2  2  5157
   310   492  2  2  5153
   312   492  2  2  5142
   314   492  2  2  5134
   316   492  2  2  5136
   318   492  2  2  5137
   320   492  2  2  5135
   322   492  2  2  5127
   324   492  2  2  5121
   326   492  2  2  5122
   328   492  2  2  5127
   330   492  2  2  5132
   332   492  2  2  5137
   334   492  2  2  5134
   336   492  2  2  5130
   338   492  2  2  5122
   340   492  2  2  5110
   342   492  2  2  5102
   344   492  2  2  5100
   346   492  2  2  5098
   348   492  2  2  5092
   350   492  2  2  5083
   352   492  2  2  5081
   354   492  2  2  5084
   356   492  2  2  5087
   358   492  2  2  5089
   360   492  2  2  5088
   362   492  2  2  5082
   364   492  2  2  5082
   366   492  2  2  5091
   368   492  2  2  5093
   370   492  2  2  5084
   372   492  2  2  5074
   374   492  2  2  5072
   376   492  2  2  5075
   378   492  2  2  5082
   380   492  2  2  5088
   382   492  2  2  5094
   384   492  2  2  5095
   386   492  2  2  5099
   388   492  2  2  5098
   390   492  2  2  5085
   392   492  2  2  5070
   394   492  2  2  5069
   396   492  2  2  5079
   398   492  2  2  5086
   400   492  2  2  5089
   402   492  2  2  5087
   404   492  2  2  5081
   406   492  2  2  5078
   408   492  2  2  5080
   410   492  2  2  5079
   412   492  2  2  5057
   414   492  2  2  5007
   416   492  2  2  4953
   418   492  2  2  4930
   420   492  2  2  4950
   422   492  2  2  4980
   424   492  2  2  4965
   426   492  2  2  4923
   428   492  2  2  4904
   430   492  2  2  4911
   432   492  2  2  4927
   434   492  2  2  4923
   436   492  2  2  4907
   438   492  2  2  4910
   440   492  2  2  4951
   442   492  2  2  5000
   444   492  2  2  5019
   446   492  2  2  5003
   448   492  2  2  4983
   450   492  2  2  4960
   452   492  2  2  4961
   454   492  2  2  4979
   456   492  2  2  4976
   458   492  2  2  4964
   460   492  2  2  4983
   462   492  2  2  5002
   464   492  2  2  4976
   466   492  2  2  4952
   468   492  2  2  4947
   470   492  2  2  4958
   472   492  2  2  4953
   474   492  2  2  4947
   476   492  2  2  4956
   478   492  2  2  4940
   480   492  2  2  4908
   482   492  2  2  4910
   484   492  2  2  4913
   486   492  2  2  4896
     0   494  2  2  4403
     2   494  2  2  4478
     4   494  2  2  4614
     6   494  2  2  4816
     8   494  2  2  4817
    10   494  2  2  4559
    12   494  2  2  4462
    14   494  2  2  4740
    16   494  2  2  4719
    18   494  2  2  4506
    20   494  2  2  4422
    22   494  2  2  4428
    24   494  2  2  4424
    26   494  2  2  4314
    28   494  2  2  4141
    30   494  2  2  4047
    32   494  2  2  4136
    34   494  2  2  4310
    36   494  2  2  4389
    38   494  2  2  4318
    40   494  2  2  4157
    42   494  2  2  4071
    44   494  2  2  4107
    46   494  2  2  4184
    48   494  2  2  4201
    50   494  2  2  4171
    52   494  2  2  4203
    54   494  2  2  4345
    56   494  2  2  4492
    58   494  2  2  4510
    60   494  2  2  4416
    62   494  2  2  4291
    64   494  2  2  4279
    66   494  2  2  4385
    68   494  2  2  4476
    70   494  2  2  4497
    72   494  2  2  4497
    74   494  2  2  4634
    76   494  2  2  4806
    78   494  2  2  4909
    80   494  2  2  4921
    82   494  2  2  4853
    84   494  2  2  4802
    86   494  2  2  4797
    88   494  2  2  4783
    90   494  2  2  4731
    92   494  2  2  4712
    94   494  2  2  4770
    96   494  2  2  4878
    98   494  2  2  4992
   100   494  2  2  5051
   102   494  2  2  5010
   104   494  2  2  5018
   106   494  2  2  5088
   108   494  2  2  5147
   110   494  2  2  5150
   112   494  2  2  5091
   114   494  2  2  5029
   116   494  2  2  5026
   118   494  2  2  5042
   120   494  2  2  5033
   122   494  2  2  5006
   124   494  2  2  4985
   126   494  2  2  4955
   128   494  2  2  4914
   130   494  2  2  4912
   132   494  2  2  4987
   134   494  2  2  5073
   136   494  2  2  5121
   138   494  2  2  5129
   140   494  2  2  5096
   142   494  2  2  5063
   144   494  2  2  5101
   146   494  2  2  5142
   148   494  2  2  5077
   150   494  2  2  4907
   152   494  2  2  4699
   154   494  2  2  4699
   156   494  2  2  4856
   158   494  2  2  5009
   160   494  2  2  5142
   162   494  2  2  5204
   164   494  2  2  5167
   166   494  2  2  5043
   168   494  2  2  4892
   170   494  2  2  4768
   172   494  2  2  4746
   174   494  2  2  4765
   176   494  2  2  4756
   178   494  2  2  4672
   180   494  2  2  4584
   182   494  2  2  4665
   184   494  2  2  4905
   186   494  2  2  5115
   188   494  2  2  5114
   190   494  2  2  5034
   192   494  2  2  5056
   194   494  2  2  5128
   196   494  2  2  5146
   198   494  2  2  5140
   200   494  2  2  5155
   202   494  2  2  5149
   204   494  2  2  5136
   206   494  2  2  5169
   208   494  2  2  5217
   210   494  2  2  5193
   212   494  2  2  5156
   214   494  2  2  5163
   216   494  2  2  5189
   218   494  2  2  5184
   220   494  2  2  5132
   222   494  2  2  5085
   224   494  2  2  5085
   226   494  2  2  5103
   228   494  2  2  5106
   230   494  2  2  5106
   232   494  2  2  5117
   234   494  2  2  5111
   236   494  2  2  5088
   238   494  2  2  5102
   240   494  2  2  5140
   242   494  2  2  5135
   244   494  2  2  5090
   246   494  2  2  5056
   248   494  2  2  5042
   250   494  2  2  5041
   252   494  2  2  5071
   254   494  2  2  5129
   256   494  2  2  5179
   258   494  2  2  5179
   260   494  2  2  5156
   262   494  2  2  5150
   264   494  2  2  5152
   266   494  2  2  5138
   268   494  2  2  5113
   270   494  2  2  5095
   272   494  2  2  5098
   274   494  2  2  5113
   276   494  2  2  5117
   278   494  2  2  5105
   280   494  2  2  5096
   282   494  2  2  5106
   284   494  2  2  5124
   286   494  2  2  5142
   288   494  2  2  5155
   290   494  2  2  5162
   292   494  2  2  5159
   294   494  2  2  5146
   296   494  2  2  5133
   298   494  2  2  5133
   300   494  2  2  5145
   302   494  2  2  5149
   304   494  2  2  5143
   306   494  2  2  5149
   308   494  2  2  5158
   310   494  2  2  5152
   312   494  2  2  5140
   314   494  2  2  5131
   316   494  2  2  5132
   318   494  2  2  5135
   320   494  2  2  5132
   322   494  2  2  5126
   324   494  2  2  5122
   326   494  2  2  5126
   328   494  2  2  5128
   330   494  2  2  5132
   332   494  2  2  5131
   334   494  2  2  5125
   336   494  2  2  5122
   338   494  2  2  5120
   340   494  2  2  5112
   342   494  2  2  5104
   344   494  2  2  5102
   346   494  2  2  5099
   348   494  2  2  5093
   350   494  2  2  5085
   352   494  2  2  5083
   354   494  2  2  5084
   356   494  2  2  5087
   358   494  2  2  5088
   360   494  2  2  5089
   362   494  2  2  5087
   364   494  2  2  5086
   366   494  2  2  5091
   368   494  2  2  5091
   370   494  2  2  5084
   372   494  2  2  5079
   374   494  2  2  5079
   376   494  2  2  5074
   378   494  2  2  5068
   380   494  2  2  5074
   382   494  2  2  5085
   384   494  2  2  5089
   386   494  2  2  5091
   388   494  2  2  5089
   390   494  2  2  5079
   392   494  2  2  5062
   394   494  2  2  5059
   396   494  2  2  5065
   398   494  2  2  5069
   400   494  2  2  5072
   402   494  2  2  5075
   404   494  2  2  5075
   406   494  2  2  5076
   408   494  2  2  5081
   410   494  2  2  5085
   412   494  2  2  5081
   414   494  2  2  5058
   416   494  2  2  5023
   418   494  2  2  5005
   420   494  2  2  5016
   422   494  2  2  5028
   424   494  2  2  4995
   426   494  2  2  4941
   428   494  2  2  4918
   430   494  2  2  4920
   432   494  2  2  4929
   434   494  2  2  4922
   436   494  2  2  4904
   438   494  2  2  4909
   440   494  2  2  4941
   442   494  2  2  4975
   444   494  2  2  4992
   446   494  2  2  4995
   448   494  2  2  4990
   450   494  2  2  4974
   452   494  2  2  4969
   454   494  2  2  4976
   456   494  2  2  4971
   458   494  2  2  4961
   460   494  2  2  4967
   462   494  2  2  4971
   464   494  2  2  4959
   466   494  2  2  4948
   468   494  2  2  4961
   470   494  2  2  4985
   472   494  2  2  4974
   474   494  2  2  4961
   476   494  2  2  4966
   478   494  2  2  4953
   480   494  2  2  4934
   482   494  2  2  4947
   484   494  2  2  4950
   486   494  2  2  4914
     0     4  4  4  3674
     4     4  4  4  3294
     8     4  4  4  3793
    12     4  4  4  3928
    16     4  4  4  3774
    20     4  4  4  3555
    24     4  4  4  3402
    28     4  4  4  3557
    32     4  4  4  3644
    36     4  4  4  3852
    40     4  4  4  3816
    44     4  4  4  3785
    48     4  4  4  3781
    52     4  4  4  3695
    56     4  4  4  3811
    60     4  4  4  3688
    64     4  4  4  3562
    68     4  4  4  3573
    72     4  4  4  3655
    76     4  4  4  3979
    80     4  4  4  3968
    84     4  4  4  3956
    88     4  4  4  3939
    92     4  4  4  4049
    96     4  4  4  4341
   100     4  4  4  4474
   104     4  4  4  4461
   108     4  4  4  4200
   112     4  4  4  3926
   116     4  4  4  3974
   120     4  4  4  3956
   124     4  4  4  4187
   128     4  4  4  4230
   132     4  4  4  4045
   136     4  4  4  4117
   140     4  4  4  4283
   144     4  4  4  4253
   148     4  4  4  4207
   152     4  4  4  4015
   156     4  4  4  3639
   160     4  4  4  3764
   164     4  4  4  4070
   168     4  4  4  3944
   172     4  4  4  3764
   176     4  4  4  3877
   180     4  4  4  4081
   184     4  4  4  4286
   188     4  4  4  4281
   192     4  4  4  4148
   196     4  4  4  4310
   200     4  4  4  4283
   204     4  4  4  4342
   208     4  4  4  4232
   212     4  4  4  4218
   216     4  4  4  4192
   220     4  4  4  3824
   224     4  4  4  2310
   228     4  4  4  1166
   232     4  4  4  2333
   236     4  4  4  4292
   240     4  4  4  4730
   244     4  4  4  4933
   248     4  4  4  4885
   252     4  4  4  4783
   256     4  4  4  4656
   260     4  4  4  4661
   264     4  4  4  4503
   268     4  4  4  4455
   272     4  4  4  4517
   276     4  4  4  4348
   280     4  4  4  4414
   284     4  4  4  4425
   288     4  4  4  4439
   292     4  4  4  4477
   296     4  4  4  4293
   300     4  4  4  4101
   304     4  4  4  4340
   308     4  4  4  4387
   312     4  4  4  4227
   316     4  4  4  4310
   320     4  4  4  4575
   324     4  4  4  4656
   328     4  4  4  4569
   332     4  4  4  4346
   336     4  4  4  4454
   340     4  4  4  4651
   344     4  4  4  4697
   348     4  4  4  4880
   352     4  4  4  5100
   356     4  4  4  5172
   360     4  4  4  5280
   364     4  4  4  5384
   368     4  4  4  5287
   372     4  4  4  5180
   376     4  4  4  5112
   380     4  4  4  5048
   384     4  4  4  4955
   388     4  4  4  4834
   392     4  4  4  4905
   396     4  4  4  4782
   400     4  4  4  4770
   404     4  4  4  4725
   408     4  4  4  4745
   412     4  4  4  4919
   416     4  4  4  4707
   420     4  4  4  4909
   424     4  4  4  5126
   428     4  4  4  5122
   432     4  4  4  5048
   436     4  4  4  4999
   440     4  4  4  5098
   444     4  4  4  5055
   448     4  4  4  5032
   452     4  4  4  4945
   456     4  4  4  4284
   460     4  4  4  3813
   464     4  4  4  3837
   468     4  4  4  4245
   472     4  4  4  4771
   476     4  4  4  5049
   480     4  4  4  5208
   484     4  4  4  5380
     0     8  4  4  3730
     4     8  4  4  3533
     0    12  4  4  3649
     4    12  4  4  3581
   464    16  4  4  4576
   468    16  4  4  4161
   472    16  4  4  3870
   476    16  4  4  4255
   480    16  4  4  4597
   484    16  4  4  4861
   464    20  4  4  4612
   468    20  4  4  4202
   480    20  4  4  3433
   484    20  4  4  4579
   464    24  4  4  4822
   468    24  4  4  4514
   480    24  4  4  2939
   484    24  4  4  4401
   464    28  4  4  5289
   468    28  4  4  5053
   472    28  4  4  4278
   476    28  4  4  3485
   480    28  4  4  4179
   484    28  4  4  4584
   472   152  4  4  3665
   476   152  4  4  2775
   480   152  4  4  3145
   484   152  4  4  4019
   472   156  4  4  2437
