      5384         12       1500        290       3582
       198          2          2         -1        108        352       1064          2
       200          2          2         -1        109        353       1065          2
       202          2          2         -1        110        354       1065          2
       204          2          2         -1        111        355       1066          2
       206          2          2         -1        112        356       1066          2
       208          2          2         -1        113        357       1067          2
       210          2          2         -1        114        358       1067          2
       212          2          2         -1        115        359       1068          2
       214          2          2         -1        116        360       1068          2
       216          2          2         -1        117        361       1069          2
       218          2          2         -1        118        362       1069          2
       220          2          2         -1        119        363       1070          2
       222          2          2         -1        120        364       1070          2
       224          2          2         -1        121        365       1071          2
       226          2          2         -1        122        366       1071          2
       228          2          2         -1        123        367       1072          2
       230          2          2         -1        124        368       1072          2
       232          2          2         -1        125        369       1073          2
       234          2          2         -1        126        370       1073          2
       236          2          2         -1        127        371       1074          2
       238          2          2         -1        128        372       1074          2
       240          2          2         -1        129        373       1075          2
       242          2          2         -1        130        374       1075          2
       244          2          2         -1        131        375       1076          2
       246          2          2         -1        132        376       1076          2
       248          2          2         -1        133        377       1077          2
       250          2          2         -1        134        378       1077          2
       252          2          2         -1        135        379       1078          2
       254          2          2         -1        136        380       1078          2
       256          2          2         -1        137        381       1079          2
       258          2          2         -1        138        382       1079          2
       260          2          2         -1        139        383       1080          2
       262          2          2         -1        140        384       1080          2
       264          2          2         -1        141        385       1081          2
       266          2          2         -1        142        386       1081          2
       268          2          2         -1        143        387       1082          2
       270          2          2         -1        144        388       1082          2
       272          2          2         -1        145        389       1083          2
       274          2          2         -1        146        390       1083          2
       276          2          2         -1        147        391       1084          2
       278          2          2         -1        148        392       1084          2
       280          2          2         -1        149        393       1085          2
       282          2          2         -1        150        394       1085          2
       284          2          2         -1        151        395       1086          2
       286          2          2         -1        152        396       1086          2
       288          2          2         -1        153        397       1087          2
       290          2          2         -1        154        398       1087          2
       292          2          2         -1        155        399       1088          2
       294          2          2         -1        156        400       1088          2
       296          2          2         -1        157        401       1089          2
       298          2          2         -1        158        402       1089          2
       300          2          2         -1        159        403       1090          2
       302          2          2         -1        160        404       1090          2
       304          2          2         -1        161        405       1091          2
       306          2          2         -1        162        406       1091          2
       308          2          2         -1        163        407       1092          2
       310          2          2         -1        164        408       1092          2
       312          2          2         -1        165        409       1093          2
       314          2          2         -1        166        410       1093          2
       316          2          2         -1        167        411       1094          2
       318          2          2         -1        168        412       1094          2
       320          2          2         -1        169        413       1095          2
       322          2          2         -1        170        414       1095          2
       324          2          2         -1        171        415       1096          2
       326          2          2         -1        172        416       1096          2
       328          2          2         -1        173        417       1097          2
       330          2          2         -1        174        418       1097          2
       332          2          2         -1        175        419       1098          2
       334          2          2         -1        176        420       1098          2
       336          2          2         -1        177        421       1099          2
       338          2          2         -1        178        422       1099          2
       340          2          2         -1        179        423       1100          2
       342          2          2         -1        180        424       1100          2
       344          2          2         -1        181        425       1101          2
       346          2          2         -1        182        426       1101          2
       348          2          2         -1        183        427       1102          2
       350          2          2         -1        184        428       1102          2
       352          2          2         -1        185        429       1103          2
       354          2          2         -1        186        430       1103          2
       356          2          2         -1        187        431       1104          2
       358          2          2         -1        188        432       1104          2
       360          2          2         -1        189        433       1105          2
       362          2          2         -1        190        434       1105          2
       364          2          2         -1        191        435       1106          2
       366          2          2         -1        192        436       1106          2
       368          2          2         -1        193        437       1107          2
       370          2          2         -1        194        438       1107          2
       372          2          2         -1        195        439       1108          2
       374          2          2         -1        196        440       1108          2
       376          2          2         -1        197        441       1109          2
       378          2          2         -1        198        442       1109          2
       380          2          2         -1        199        443       1110          2
       382          2          2         -1        200        444       1110          2
       384          2          2         -1        201        445       1111          2
       386          2          2         -1        202        446       1111          2
       388          2          2         -1        203        447       1112          2
       390          2          2         -1        204        448       1112          2
       392          2          2         -1        205        449       1113          2
       394          2          2         -1        206        450       1113          2
       396          2          2         -1        207        451       1114          2
       398          2          2         -1        208        452       1114          2
       400          2          2         -1        209        453       1115          2
       402          2          2         -1        210        454       1115          2
       404          2          2         -1        211        455       1116          2
       406          2          2         -1        212        456       1116          2
       408          2          2         -1        213        457       1117          2
       410          2          2         -1        214        458       1117          2
       412          2          2         -1        215        459       1118          2
       414          2          2         -1        216        460       1118          2
       416          2          2         -1        217        461       1119          2
       418          2          2         -1        218        462       1119          2
       420          2          2         -1        219        463       1120          2
       422          2          2         -1        220        464       1120          2
       424          2          2         -1        221        465       1121          2
       426          2          2         -1        222        466       1121          2
       428          2          2         -1        223        467       1122          2
       430          2          2         -1        224        468       1122          2
       432          2          2         -1        225        469       1123          2
       434          2          2         -1        226        470       1123          2
       436          2          2         -1        227        471       1124          2
       438          2          2         -1        228        472       1124          2
       440          2          2         -1        229        473       1125          2
       442          2          2         -1        230        474       1125          2
       444          2          2         -1        231        475       1126          2
       446          2          2         -1        232        476       1126          2
       448          2          2         -1        233        477       1127          2
       450          2          2         -1        234        478       1127          2
       452          2          2         -1        235        479       1128          2
       454          2          2         -1        236        480       1128          2
       456          2          2         -1        237        481       1129          2
       458          2          2         -1        238        482       1129          2
       460          2          2         -1        239        483       1130          2
       462          2          2         -1        240        484       1130          2
       464          2          2         -1        241        485       1131          2
       466          2          2         -1        242        486       1131          2
       468          2          2         -1        243        487       1132          2
       470          2          2         -1        244        488       1132          2
       472          2          2         -1        245        489       1133          2
       474          2          2         -1        246        490       1133          2
       476          2          2         -1        247        491       1134          2
       478          2          2         -1        248        492       1134          2
       480          2          2         -1        249        493       1135          2
       482          2          2         -1        250        494       1135          2
       484          2          2         -1        251        495       1136          2
       486          2          2         -1        252        496       1136          2
         0          4          2          9        253       1015       1137          2
         2          4          2         10        254       1015       1137          2
         4          4          2         11        255       1016       1138          2
         6          4          2         12        256       1016       1138          2
         8          4          2         13        257       1017       1299          2
        10          4          2         14        258       1017       1299          2
        12          4          2         15        259       1018       1299          2
        14          4          2         16        260       1018       1299          2
        16          4          2         17        261       1019       1300          2
        18          4          2         18        262       1019       1300          2
        20          4          2         19        263       1020       1300          2
        22          4          2         20        264       1020       1300          2
